file,formula,group,pattern,n_metals_or_non_chx,has_O,has_N,extra_elements,elements
mp-1195835.cif,Ga2SbTe4Cl7,pure_ABC_Ch_X_other_charge_balanced_or_complex,,2,False,False,,Cl Ga Sb Te
mp-1195865.cif,Ce2Te4Cl2O11,oxy_chalcohalide,,2,True,False,Ce O,Ce Cl O Te
mp-1195918.cif,NaGa6Sb7(TeCl3)8,pure_ABC_Ch_X_other_charge_balanced_or_complex,A1C6C7_Ch8_X24,3,False,False,,Cl Ga Na Sb Te
mp-1195946.cif,Cu7Se2(Cl3O4)2,oxy_chalcohalide,,2,True,False,O,Cl Cu O Se
mp-1196019.cif,NaS2N(O2F)2,oxy_nitride_chalcohalide,,3,True,True,N O,F N Na O S
mp-1196084.cif,NaB6S4(Br3O4)2,oxy_chalcohalide,,3,True,False,B O,B Br Na O S
mp-1196140.cif,NbP4Se3Cl5,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,P,Cl Nb P Se
mp-1196151.cif,InHg7S6Cl5,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,Hg,Cl Hg In S
mp-1196166.cif,CuP4S3Br,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,P,Br Cu P S
mp-1196231.cif,KTeIO9,oxy_chalcohalide,,2,True,False,O,I K O Te
mp-1196236.cif,K2Sb2SeO5F6,oxy_chalcohalide,,3,True,False,O,F K O Sb Se
mp-1196410.cif,NaCu5Se2Cl3O8,oxy_chalcohalide,,3,True,False,O,Cl Cu Na O Se
mp-1196451.cif,Ga3Sb7(S4Cl7)2,pure_ABC_Ch_X_other_charge_balanced_or_complex,C3C7_Ch8_X14,2,False,False,,Cl Ga S Sb
mp-1196459.cif,Al2Sb5(Se2Br3)3,pure_ABC_Ch_X_other_charge_balanced_or_complex,C2C5_Ch6_X9,2,False,False,,Al Br Sb Se
mp-1196465.cif,K2ZrS2(O5F)2,oxy_chalcohalide,,3,True,False,O,F K O S Zr
mp-1196619.cif,Ir2(Se3Cl2)3,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,Ir,Cl Ir Se
mp-1196797.cif,AgAsS16N16(O4F3)2,oxy_nitride_chalcohalide,,4,True,True,As N O,Ag As F N O S
mp-1196906.cif,CoS2N5ClO4,oxy_nitride_chalcohalide,,3,True,True,N O,Cl Co N O S
mp-1196912.cif,CuP4Se3Cl,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,P,Cl Cu P Se
mp-1196950.cif,TePb3Cl4O3,oxy_chalcohalide,,2,True,False,O Pb,Cl O Pb Te
mp-1196951.cif,Ce2Te7Br2O17,oxy_chalcohalide,,2,True,False,Ce O,Br Ce O Te
mp-1196966.cif,LiB6S4(Cl3O4)2,oxy_chalcohalide,,3,True,False,B O,B Cl Li O S
mp-1196993.cif,Ga6CuSb7(TeCl3)8,pure_ABC_Ch_X_other_charge_balanced_or_complex,A1C6C7_Ch8_X24,3,False,False,,Cl Cu Ga Sb Te
mp-1197121.cif,SbSO2F7,oxy_chalcohalide,,2,True,False,O,F O S Sb
mp-1197248.cif,NaB24S6(Br2O)12,oxy_chalcohalide,,3,True,False,B O,B Br Na O S
mp-1197266.cif,Nd7Se4Cl3O17,oxy_chalcohalide,,2,True,False,Nd O,Cl Nd O Se
mp-1197298.cif,CuAs12P4S12Cl,other_chalcohalide_with_nonwhitelist_elements,,3,False,False,As P,As Cl Cu P S
mp-1197501.cif,Bi6Se3(BrO7)2,oxy_chalcohalide,,2,True,False,O,Bi Br O Se
mp-1197560.cif,Ga8Sb7Te8Cl29,pure_ABC_Ch_X_other_charge_balanced_or_complex,C7C8_Ch8_X29,2,False,False,,Cl Ga Sb Te
mp-1197627.cif,Pu2Te4Cl2O11,oxy_chalcohalide,,2,True,False,O Pu,Cl O Pu Te
mp-1197646.cif,Ba6Te10Br2O25,oxy_chalcohalide,,2,True,False,O,Ba Br O Te
mp-1197719.cif,CuAs12P4S12Br,other_chalcohalide_with_nonwhitelist_elements,,3,False,False,As P,As Br Cu P S
mp-1197752.cif,Cs3Re6Se8(Cl3O)2,oxy_chalcohalide,,3,True,False,O Re,Cl Cs O Re Se
mp-1197762.cif,Na2Y3Te4(ClO4)3,oxy_chalcohalide,,3,True,False,O,Cl Na O Te Y
mp-1197776.cif,FeTe3S3Cl3(OF2)9,oxy_chalcohalide,,2,True,False,O,Cl F Fe O S Te
mp-1197784.cif,Ba4MnGa2(S3F2)2,pure_ABC_Ch_X_other_charge_balanced_or_complex,B1B4C2_Ch6_X4,3,False,False,,Ba F Ga Mn S
mp-1197804.cif,CuP4S3Br,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,P,Br Cu P S
mp-1197810.cif,Cs6Dy21S34Cl,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,Dy,Cl Cs Dy S
mp-1197963.cif,K3SmGa3B12S12I,other_chalcohalide_with_nonwhitelist_elements,,4,False,False,B Sm,B Ga I K S Sm
mp-1198077.cif,Te3WCl4O,oxy_chalcohalide,,2,True,False,O,Cl O Te W
mp-1198103.cif,CuAs7PS7Br,other_chalcohalide_with_nonwhitelist_elements,,3,False,False,As P,As Br Cu P S
mp-1198176.cif,NbAl2(SeCl4)2,pure_ABC_Ch_X_other_charge_balanced_or_complex,,2,False,False,,Al Cl Nb Se
mp-1198248.cif,In2Bi3Se7I,pure_ABC_Ch_X_other_charge_balanced_or_complex,C2C3_Ch7_X1,2,False,False,,Bi I In Se
mp-1198254.cif,Ca3Al2S(OF)8,oxy_chalcohalide,,3,True,False,O,Al Ca F O S
mp-1198395.cif,KTeIO9,oxy_chalcohalide,,2,True,False,O,I K O Te
mp-1198418.cif,TaTe4Cl4O,oxy_chalcohalide,,2,True,False,O,Cl O Ta Te
mp-1198427.cif,RuSN4(ClO)2,oxy_nitride_chalcohalide,,3,True,True,N O,Cl N O Ru S
mp-1198428.cif,SbTe(N3F2)3,nitride_chalcohalide,,2,False,True,N,F N Sb Te
mp-1198499.cif,CoAs2S4(O2F3)4,oxy_chalcohalide,,3,True,False,As O,As Co F O S
mp-1198565.cif,CuPb5Se4(ClO3)4,oxy_chalcohalide,,3,True,False,O Pb,Cl Cu O Pb Se
mp-1198669.cif,La3Te4Br,pure_ABC_Ch_X_other_charge_balanced_or_complex,C3_Ch4_X1,1,False,False,,Br La Te
mp-1198672.cif,OsSeS3Cl4,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,Os,Cl Os S Se
mp-1198737.cif,CsTc3(Se2Br)2,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,Tc,Br Cs Se Tc
mp-1198762.cif,InSeClO3,oxy_chalcohalide,,2,True,False,O,Cl In O Se
mp-1198778.cif,Te6RuBr8,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Br Ru Te
mp-1198792.cif,Te7WBr5O,oxy_chalcohalide,,2,True,False,O,Br O Te W
mp-1198863.cif,Hg3(SCl)2,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,Hg,Cl Hg S
mp-1198919.cif,Ba3Te3(BrO4)2,oxy_chalcohalide,,2,True,False,O,Ba Br O Te
mp-1198976.cif,Ba3GaS4Cl,selected_13_pure_ABC_Ch_X,B3C1_Ch4_X1,2,False,False,,Ba Cl Ga S
mp-1199018.cif,Ba4CrGa2(S3F2)2,other_chalcohalide_with_nonwhitelist_elements,,3,False,False,Cr,Ba Cr F Ga S
mp-1199019.cif,AgSbS(OF3)2,oxy_chalcohalide,,3,True,False,O,Ag F O S Sb
mp-1199238.cif,InTe14(IrBr8)2,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,Ir,Br In Ir Te
mp-1199243.cif,Cs6Ho21S34Cl,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,Ho,Cl Cs Ho S
mp-1199269.cif,KS2N(O2F)2,oxy_nitride_chalcohalide,,3,True,True,N O,F K N O S
mp-1199575.cif,Ba2Cu2Te4Br2O11,oxy_chalcohalide,,3,True,False,O,Ba Br Cu O Te
mp-1199707.cif,K4Mo2S4BrO20,oxy_chalcohalide,,3,True,False,O,Br K Mo O S
mp-1199775.cif,MgTe(BrO)6,oxy_chalcohalide,,2,True,False,O,Br Mg O Te
mp-1199815.cif,SbSN2O4F3,oxy_nitride_chalcohalide,,3,True,True,N O,F N O S Sb
mp-1199926.cif,Cs2MnSO4F3,oxy_chalcohalide,,3,True,False,O,Cs F Mn O S
mp-1199992.cif,Nb3Te4ClO15,oxy_chalcohalide,,2,True,False,O,Cl Nb O Te
mp-1200181.cif,Cu2As9P3S9I2,other_chalcohalide_with_nonwhitelist_elements,,3,False,False,As P,As Cu I P S
mp-1200464.cif,Fe3Te3ClO10,oxy_chalcohalide,,2,True,False,O,Cl Fe O Te
mp-1200466.cif,Rb2Sb2SO5F6,oxy_chalcohalide,,3,True,False,O,F O Rb S Sb
mp-1200510.cif,NaAl6Sb7(TeCl3)8,pure_ABC_Ch_X_other_charge_balanced_or_complex,A1C6C7_Ch8_X24,3,False,False,,Al Cl Na Sb Te
mp-1200639.cif,Bi2Se5Cl7,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Bi Cl Se
mp-1200783.cif,KB6S4(Cl3O4)2,oxy_chalcohalide,,3,True,False,B O,B Cl K O S
mp-1200788.cif,Cu3P8(Se2Br)3,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,P,Br Cu P Se
mp-1200918.cif,HgS2(IN2)2,nitride_chalcohalide,,2,False,True,Hg N,Hg I N S
mp-1200930.cif,Cd3Pb2Se4(IO6)2,oxy_chalcohalide,,3,True,False,Cd O Pb,Cd I O Pb Se
mp-1200931.cif,AlBi2Te2BrCl4,pure_ABC_Ch_X_other_charge_balanced_or_complex,,2,False,False,,Al Bi Br Cl Te
mp-1200983.cif,Re2S(ClO2)4,oxy_chalcohalide,,2,True,False,O Re,Cl O Re S
mp-1201018.cif,Ag3S4(O3F)4,oxy_chalcohalide,,2,True,False,O,Ag F O S
mp-1201019.cif,FeTe3ClO7,oxy_chalcohalide,,2,True,False,O,Cl Fe O Te
mp-1201031.cif,ZnAs2S4(O2F3)4,oxy_chalcohalide,,3,True,False,As O,As F O S Zn
mp-1201063.cif,AsS2XeN2F13,nitride_chalcohalide,,3,False,True,As N Xe,As F N S Xe
mp-1201123.cif,RbB6S2(Cl3O2)2,oxy_chalcohalide,,3,True,False,B O,B Cl O Rb S
mp-1201155.cif,Cu5Se4(ClO6)2,oxy_chalcohalide,,2,True,False,O,Cl Cu O Se
mp-1201330.cif,Te6MoI3,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,I Mo Te
mp-1201424.cif,FeTe3BrO7,oxy_chalcohalide,,2,True,False,O,Br Fe O Te
mp-1201600.cif,In2BiSe4I,selected_13_pure_ABC_Ch_X,C1C2_Ch4_X1,2,False,False,,Bi I In Se
mp-1201634.cif,NaS2N(O2F)2,oxy_nitride_chalcohalide,,3,True,True,N O,F N Na O S
mp-1201802.cif,Ba4NaGe3S10Cl,pure_ABC_Ch_X_other_charge_balanced_or_complex,,3,False,False,,Ba Cl Ge Na S
mp-1201961.cif,Cs6Ho21Te34Cl,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,Ho,Cl Cs Ho Te
mp-1202157.cif,TlHg6Se4Br5,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,Hg Tl,Br Hg Se Tl
mp-1202203.cif,Cu3P4(SBr)3,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,P,Br Cu P S
mp-1202250.cif,Cu4BiSe4I,pure_ABC_Ch_X_other_charge_balanced_or_complex,,2,False,False,,Bi Cu I Se
mp-1202255.cif,AgSb(SeF3)2,pure_ABC_Ch_X_other_charge_balanced_or_complex,,2,False,False,,Ag F Sb Se
mp-1202298.cif,K4Mo2S4ClO20,oxy_chalcohalide,,3,True,False,O,Cl K Mo O S
mp-1202327.cif,AlCu4SbPb6S2(Cl2O13)2,oxy_chalcohalide,,5,True,False,O Pb,Al Cl Cu O Pb S Sb
mp-1202357.cif,CsRe3(Se2Br)2,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,Re,Br Cs Re Se
mp-1202377.cif,Zr2Te4Br2O11,oxy_chalcohalide,,2,True,False,O,Br O Te Zr
mp-1202574.cif,AgS2(O3F)2,oxy_chalcohalide,,2,True,False,O,Ag F O S
mp-1202647.cif,La2SbS5Br,pure_ABC_Ch_X_other_charge_balanced_or_complex,,2,False,False,,Br La S Sb
mp-1202691.cif,CuP4Se3I,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,P,Cu I P Se
mp-1202858.cif,Hg2GeS6Cl2O21,oxy_chalcohalide,,3,True,False,Hg O,Cl Ge Hg O S
mp-1202969.cif,Tc3Se4I,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,Tc,I Se Tc
mp-1202980.cif,Zr2Te4Cl2O11,oxy_chalcohalide,,2,True,False,O,Cl O Te Zr
mp-1203042.cif,Cs6Dy21Te34Cl,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,Dy,Cl Cs Dy Te
mp-1203080.cif,K2AlSO4F3,oxy_chalcohalide,,3,True,False,O,Al F K O S
mp-1203106.cif,Ga7Sb7(Te4Cl13)2,pure_ABC_Ch_X_other_charge_balanced_or_complex,C7C7_Ch8_X26,2,False,False,,Cl Ga Sb Te
mp-1203263.cif,SbS8N6Cl5,nitride_chalcohalide,,2,False,True,N,Cl N S Sb
mp-1203316.cif,Ce2Te7Cl2O17,oxy_chalcohalide,,2,True,False,Ce O,Ce Cl O Te
mp-1203440.cif,LiZnSO4F,oxy_chalcohalide,,3,True,False,O,F Li O S Zn
mp-1203469.cif,In2Te9RuCl8,pure_ABC_Ch_X_other_charge_balanced_or_complex,,2,False,False,,Cl In Ru Te
mp-1203568.cif,TiP2(S4Cl)2,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,P,Cl P S Ti
mp-1203609.cif,FeS4(NCl)4,nitride_chalcohalide,,2,False,True,N,Cl Fe N S
mp-1203697.cif,CuAs7PS7Cl,other_chalcohalide_with_nonwhitelist_elements,,3,False,False,As P,As Cl Cu P S
mp-1203746.cif,AsSXeNF10,nitride_chalcohalide,,3,False,True,As N Xe,As F N S Xe
mp-1203849.cif,Ga8Sb7Se8Cl29,pure_ABC_Ch_X_other_charge_balanced_or_complex,C7C8_Ch8_X29,2,False,False,,Cl Ga Sb Se
mp-1203902.cif,CoAs2S6(NF3)6,nitride_chalcohalide,,3,False,True,As N,As Co F N S
mp-1203978.cif,SbSe2NCl8,nitride_chalcohalide,,2,False,True,N,Cl N Sb Se
mp-1204134.cif,Ba9In4(SF)10,pure_ABC_Ch_X_other_charge_balanced_or_complex,B9C4_Ch10_X10,2,False,False,,Ba F In S
mp-1204181.cif,AgS8N9(ClO6)2,oxy_nitride_chalcohalide,,3,True,True,N O,Ag Cl N O S
mp-1204262.cif,Na3IrS2N2(Cl2O5)2,oxy_nitride_chalcohalide,,4,True,True,Ir N O,Cl Ir N Na O S
mp-1204377.cif,TlHg6S4Br5,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,Hg Tl,Br Hg S Tl
mp-1204459.cif,NbTe4Cl4O,oxy_chalcohalide,,2,True,False,O,Cl Nb O Te
mp-1204472.cif,Y3Se2ClO8,oxy_chalcohalide,,2,True,False,O,Cl O Se Y
mp-1204489.cif,AlSb2Te2BrCl4,pure_ABC_Ch_X_other_charge_balanced_or_complex,,2,False,False,,Al Br Cl Sb Te
mp-1204544.cif,InTe2O5F,oxy_chalcohalide,,2,True,False,O,F In O Te
mp-1204573.cif,Cu3P8(Se2I)3,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,P,Cu I P Se
mp-1204668.cif,Na2Lu3Te4(IO4)3,oxy_chalcohalide,,3,True,False,O,I Lu Na O Te
mp-1204693.cif,Ba18In8(S7F6)3,pure_ABC_Ch_X_other_charge_balanced_or_complex,B18C8_Ch21_X18,2,False,False,,Ba F In S
mp-1204726.cif,Ba3GaS4Br,selected_13_pure_ABC_Ch_X,B3C1_Ch4_X1,2,False,False,,Ba Br Ga S
mp-1204730.cif,ThSe(IO7)2,oxy_chalcohalide,,2,True,False,O Th,I O Se Th
mp-1204736.cif,Ca2Fe6Se9Cl4O27,oxy_chalcohalide,,3,True,False,O,Ca Cl Fe O Se
mp-1204738.cif,FeAs2S4(O2F3)4,oxy_chalcohalide,,3,True,False,As O,As F Fe O S
mp-1204740.cif,TeAsXeO2F11,oxy_chalcohalide,,3,True,False,As O Xe,As F O Te Xe
mp-1204819.cif,Ba4MnIn2(S3F2)2,pure_ABC_Ch_X_other_charge_balanced_or_complex,B1B4C2_Ch6_X4,3,False,False,,Ba F In Mn S
mp-1204852.cif,CsMoS(ClO)2,oxy_chalcohalide,,3,True,False,O,Cl Cs Mo O S
mp-1204862.cif,Ba4Ga2Fe(S3F2)2,pure_ABC_Ch_X_other_charge_balanced_or_complex,B1B4C2_Ch6_X4,3,False,False,,Ba F Fe Ga S
mp-1204878.cif,Nb10Se40I3,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,I Nb Se
mp-1205081.cif,Ba3GaSe4Cl,selected_13_pure_ABC_Ch_X,B3C1_Ch4_X1,2,False,False,,Ba Cl Ga Se
mp-1205247.cif,MoSF4,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,F Mo S
mp-1205269.cif,NaB6S4(I3O4)2,oxy_chalcohalide,,3,True,False,B O,B I Na O S
mp-1205307.cif,WSCl4,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Cl S W
mp-1205332.cif,Te6RhBr3,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Br Rh Te
mp-1205341.cif,NaCoSO4F,oxy_chalcohalide,,3,True,False,O,Co F Na O S
mp-1205361.cif,Te6RhI3,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,I Rh Te
mp-1205371.cif,Ba3InS4Cl,selected_13_pure_ABC_Ch_X,B3C1_Ch4_X1,2,False,False,,Ba Cl In S
mp-1205403.cif,AlSeCl7,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Al Cl Se
mp-1205421.cif,ZrSCl6O,oxy_chalcohalide,,2,True,False,O,Cl O S Zr
mp-1205458.cif,Re2Te4Cl22O,oxy_chalcohalide,,2,True,False,O Re,Cl O Re Te
mp-1205460.cif,ZnHg3Se3Br2,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,Hg,Br Hg Se Zn
mp-1205467.cif,Te7OsO5F32,oxy_chalcohalide,,2,True,False,O Os,F O Os Te
mp-1205478.cif,SbSe5F6,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,F Sb Se
mp-1205627.cif,Nb(SeI)2,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,I Nb Se
mp-1205799.cif,Mo(SI)2,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,I Mo S
mp-1206068.cif,InBi2S4Br,selected_13_pure_ABC_Ch_X,C1C2_Ch4_X1,2,False,False,,Bi Br In S
mp-1206174.cif,ErSeBr,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,Er,Br Er Se
mp-1206203.cif,YbSeI,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,Yb,I Se Yb
mp-1206385.cif,TmSeI,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,Tm,I Se Tm
mp-1206395.cif,Tl2SCl2,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,Tl,Cl S Tl
mp-1206456.cif,Y2S2F,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,F S Y
mp-1206470.cif,Nd2S2F,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,Nd,F Nd S
mp-1206628.cif,Er2S2F,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,Er,Er F S
mp-1206671.cif,LuSeI,selected_13_pure_ABC_Ch_X,C1_Ch1_X1,1,False,False,,I Lu Se
mp-1206751.cif,DySeI,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,Dy,Dy I Se
mp-1206833.cif,Dy2S2F,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,Dy,Dy F S
mp-1206872.cif,HoSeI,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,Ho,Ho I Se
mp-1206897.cif,Pr2Se2F,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,Pr,F Pr Se
mp-1207211.cif,Tl2SI2,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,Tl,I S Tl
mp-1207254.cif,Tb2S2F,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,Tb,F S Tb
mp-1207260.cif,Pr2S2F,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,Pr,F Pr S
mp-1207264.cif,Ho2S2F,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,Ho,F Ho S
mp-1207269.cif,La2S2F,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,F La S
mp-1207276.cif,Sm2Se2F,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,Sm,F Se Sm
mp-1207299.cif,Sm2S2F,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,Sm,F S Sm
mp-1207301.cif,Nd2Se2F,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,Nd,F Nd Se
mp-1207325.cif,YbSBr,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,Yb,Br S Yb
mp-1207331.cif,TbSeI,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,Tb,I Se Tb
mp-1207375.cif,ErSBr,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,Er,Br Er S
mp-1207395.cif,ZrHg3(SBr3)2,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,Hg,Br Hg S Zr
mp-1207509.cif,YbSF,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,Yb,F S Yb
mp-1207516.cif,ZrTe7SeCl6,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Cl Se Te Zr
mp-1207611.cif,YSI,selected_13_pure_ABC_Ch_X,C1_Ch1_X1,1,False,False,,I S Y
mp-1207618.cif,YSeClO3,oxy_chalcohalide,,2,True,False,O,Cl O Se Y
mp-1207668.cif,TmSeF,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,Tm,F Se Tm
mp-1207695.cif,TmSI,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,Tm,I S Tm
mp-1208155.cif,TlIn4S5Cl,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,Tl,Cl In S Tl
mp-1208299.cif,TbSBr,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,Tb,Br S Tb
mp-1208330.cif,TbSI,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,Tb,I S Tb
mp-1208334.cif,Ti2Te2(OF)5,oxy_chalcohalide,,2,True,False,O,F O Te Ti
mp-1208488.cif,Ta4Te16PtI8,pure_ABC_Ch_X_other_charge_balanced_or_complex,,2,False,False,,I Pt Ta Te
mp-1208533.cif,Ta3Se12I,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,I Se Ta
mp-1208562.cif,Te2As(SeF2)3,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,As,As F Se Te
mp-1208574.cif,Ta4Se8SI8,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,I S Se Ta
mp-1208658.cif,TaP4(S2Cl)5,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,P,Cl P S Ta
mp-1208669.cif,Ta3Te4ClO15,oxy_chalcohalide,,2,True,False,O,Cl O Ta Te
mp-1208844.cif,SmSBr,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,Sm,Br S Sm
mp-1208893.cif,Sn7(SI3)2,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,I S Sn
mp-1208924.cif,Ti4S24Cl6O,oxy_chalcohalide,,2,True,False,O,Cl O S Ti
mp-1208929.cif,Sr2CuS2F,selected_13_pure_ABC_Ch_X,A1B2_Ch2_X1,2,False,False,,Cu F S Sr
mp-1208978.cif,Sm2CuSe2F,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,Sm,Cu F Se Sm
mp-1209072.cif,SbSeBr,selected_13_pure_ABC_Ch_X,C1_Ch1_X1,1,False,False,,Br Sb Se
mp-1209082.cif,RbYSeCl2O3,oxy_chalcohalide,,3,True,False,O,Cl O Rb Se Y
mp-1209284.cif,Re3Te4Br3,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,Re,Br Re Te
mp-1209293.cif,PrSBr,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,Pr,Br Pr S
mp-1209318.cif,SbTe8Cl6O6F31,oxy_chalcohalide,,2,True,False,O,Cl F O Sb Te
mp-1209328.cif,PrSI,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,Pr,I Pr S
mp-1209339.cif,Sb10Pb10(S8Cl)3,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,Pb,Cl Pb S Sb
mp-1209341.cif,PrSBr,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,Pr,Br Pr S
mp-1209349.cif,Re3S4Br3,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,Re,Br Re S
mp-1209495.cif,Re3Se4Br3,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,Re,Br Re Se
mp-1209560.cif,Sb2SN2O5F6,oxy_nitride_chalcohalide,,3,True,True,N O,F N O S Sb
mp-1209641.cif,Sb2Te3(SeF4)3,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,F Sb Se Te
mp-1209710.cif,Pr7(S2Cl3)3,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,Pr,Cl Pr S
mp-1209762.cif,SbTe2SeF6,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,F Sb Se Te
mp-1209865.cif,NbSeBr,selected_13_pure_ABC_Ch_X,C1_Ch1_X1,1,False,False,,Br Nb Se
mp-1209893.cif,NbSBr,selected_13_pure_ABC_Ch_X,C1_Ch1_X1,1,False,False,,Br Nb S
mp-1209894.cif,NdSI,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,Nd,I Nd S
mp-1209965.cif,NbSI,selected_13_pure_ABC_Ch_X,C1_Ch1_X1,1,False,False,,I Nb S
mp-1210046.cif,PrSCl,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,Pr,Cl Pr S
mp-1210250.cif,Nb3Se5Br7,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Br Nb Se
mp-1210484.cif,Na5S3ClO12,oxy_chalcohalide,,2,True,False,O,Cl Na O S
mp-1210546.cif,MoSCl,selected_13_pure_ABC_Ch_X,C1_Ch1_X1,1,False,False,,Cl Mo S
mp-1210554.cif,MoSI,selected_13_pure_ABC_Ch_X,C1_Ch1_X1,1,False,False,,I Mo S
mp-1210620.cif,LuSeF,selected_13_pure_ABC_Ch_X,C1_Ch1_X1,1,False,False,,F Lu Se
mp-1210823.cif,LuSI,selected_13_pure_ABC_Ch_X,C1_Ch1_X1,1,False,False,,I Lu S
mp-1211176.cif,Li6AsS5I,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,As,As I Li S
mp-1211452.cif,LaSBr,selected_13_pure_ABC_Ch_X,C1_Ch1_X1,1,False,False,,Br La S
mp-1211464.cif,LaSI,selected_13_pure_ABC_Ch_X,C1_Ch1_X1,1,False,False,,I La S
mp-1211900.cif,K3SI,selected_13_pure_ABC_Ch_X,A3_Ch1_X1,1,False,False,,I K S
mp-1211928.cif,KSn4S3ClO12,oxy_chalcohalide,,3,True,False,O,Cl K O S Sn
