MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons,compound possible,max ionic char,avg ionic char,transition metal fraction,band center,density,vpa,packing fraction,spacegroup_num,crystal_system_int,is_centrosymmetric,n_symmetry_ops,structural complexity per atom,structural complexity per cell
9.0,65.0,56.0,30.0,23.333333333333332,9.0,29.0,93.0,64.0,70.0,27.333333333333332,29.0,18.9984032,158.92535,139.9269468,69.99625106666667,59.28606595555556,18.9984032,53.5,1629.0,1575.5,690.2866666666667,625.8088888888889,53.5,3.0,17.0,14.0,12.0,6.0,3.0,2.0,6.0,4.0,3.6666666666666665,1.5555555555555554,2.0,57.0,194.0,137.0,118.66666666666667,50.22222222222223,57.0,1.21,3.98,2.77,2.59,0.9266666666666666,1.21,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,3.0,4.0,0.0,6.0,11.0,5.0,8.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.6666666666666667,2.2222222222222223,0.0,1.0,5.0,4.0,2.6666666666666665,1.5555555555555554,1.0,9.7075,31.7366666667,22.0291666667,22.41034722223333,8.468564814822223,9.7075,0.0,2.202,2.202,1.3906666666666665,0.9271111111111111,0.0,0.0,0.0,0.0,0.0,0.0,15.0,194.0,179.0,93.0,67.33333333333333,15.0,3,0.5773502691896257,0.4807498567691361,0.4152436465385057,0.389976937586229,0.37204105801130144,2.0,3.0,0.0,3.0,0.25,0.375,0.0,0.375,True,0.8742676704055721,0.18703390259446798,0.0,5.91132361844845,7.129524803608861,16.30284104142516,0.5553569142773849,129,4,True,16,1.584962500721156,9.509775004326936
9.0,67.0,58.0,30.666666666666668,24.222222222222225,9.0,33.0,93.0,60.0,71.33333333333333,25.555555555555557,33.0,18.9984032,164.93032,145.9319168,71.99790773333332,61.95494151111111,18.9984032,53.5,1747.0,1693.5,729.62,678.2533333333332,53.5,3.0,17.0,14.0,12.0,6.0,3.0,2.0,6.0,4.0,3.6666666666666665,1.5555555555555554,2.0,57.0,192.0,135.0,118.0,49.333333333333336,57.0,1.23,3.98,2.75,2.5966666666666667,0.9222222222222222,1.23,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,3.6666666666666665,4.888888888888888,0.0,6.0,13.0,7.0,8.666666666666666,2.888888888888889,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,1.0,3.0,2.0,2.0,0.6666666666666666,1.0,9.7075,30.7333333333,21.0258333333,22.075902777766668,8.245601851844443,9.7075,0.0,2.202,2.202,1.3906666666666665,0.9271111111111111,0.0,0.0,0.0,0.0,0.0,0.0,15.0,194.0,179.0,93.0,67.33333333333333,15.0,3,0.5773502691896257,0.4807498567691361,0.4152436465385057,0.389976937586229,0.37204105801130144,2.0,3.0,0.0,3.6666666666666665,0.23076923076923078,0.3461538461538462,0.0,0.4230769230769231,True,0.8490225815440854,0.17803829172240018,0.0,5.959565910036089,7.540290465980831,15.855534904270527,0.5710242858020519,129,4,True,16,1.584962500721156,9.509775004326936
9.0,68.0,59.0,31.0,24.666666666666668,9.0,35.0,93.0,58.0,72.0,24.666666666666668,35.0,18.9984032,167.259,148.26059679999997,72.7741344,62.98991039999999,18.9984032,53.5,1770.0,1716.5,737.2866666666667,688.4755555555556,53.5,3.0,17.0,14.0,12.0,6.0,3.0,2.0,6.0,4.0,3.6666666666666665,1.5555555555555554,2.0,57.0,189.0,132.0,117.0,48.0,57.0,1.24,3.98,2.74,2.6,0.9199999999999999,1.24,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,4.0,5.333333333333333,0.0,6.0,14.0,8.0,9.0,3.3333333333333335,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.6666666666666666,0.8888888888888888,0.0,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,1.0,9.7075,30.585,20.8775,22.026458333333334,8.212638888888888,9.7075,0.0,2.202,2.202,1.3906666666666665,0.9271111111111111,0.0,0.0,0.0,0.0,0.0,0.0,15.0,194.0,179.0,93.0,67.33333333333333,15.0,3,0.5773502691896257,0.4807498567691361,0.4152436465385057,0.389976937586229,0.37204105801130144,2.0,3.0,0.0,4.0,0.2222222222222222,0.3333333333333333,0.0,0.4444444444444444,True,0.8469361309615888,0.17733108980912196,0.0,5.9855823325515685,7.739259615413937,15.614451431162065,0.5798407670378704,129,4,True,16,1.584962500721156,9.509775004326936
9.0,64.0,55.0,29.666666666666668,22.88888888888889,9.0,27.0,93.0,66.0,69.33333333333333,28.222222222222225,27.0,18.9984032,157.25,138.25159680000002,69.43780106666667,58.54146595555556,18.9984032,53.5,1586.0,1532.5,675.9533333333334,606.6977777777778,53.5,3.0,17.0,14.0,12.0,6.0,3.0,2.0,6.0,4.0,3.6666666666666665,1.5555555555555554,2.0,57.0,196.0,139.0,119.33333333333333,51.11111111111111,57.0,1.2,3.98,2.7800000000000002,2.5866666666666664,0.9288888888888888,1.2,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.0,2.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444444,0.0,7.0,7.0,2.3333333333333335,3.111111111111111,0.0,6.0,10.0,4.0,7.666666666666667,1.5555555555555556,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.6666666666666666,0.0,9.0,9.0,3.0,4.0,0.0,7.0,7.0,2.3333333333333335,3.111111111111111,0.0,1.0,16.0,15.0,6.333333333333333,6.444444444444444,1.0,9.7075,32.05,22.342499999999998,22.514791666666664,8.538194444444445,9.7075,0.0,2.202,2.202,1.3906666666666665,0.9271111111111111,0.0,0.0,0.0,0.0,0.0,0.0,15.0,194.0,179.0,93.0,67.33333333333333,15.0,3,0.5773502691896257,0.4807498567691361,0.4152436465385057,0.389976937586229,0.37204105801130144,2.0,3.0,0.3333333333333333,2.3333333333333335,0.2608695652173913,0.3913043478260869,0.043478260869565216,0.30434782608695654,True,0.8551562929053329,0.18014761552394065,0.0,5.9983507830894185,6.864023290429139,16.798337746299516,0.5782598630652894,129,4,True,16,1.584962500721156,9.509775004326936
9.0,59.0,50.0,28.0,20.666666666666668,9.0,17.0,93.0,76.0,66.0,32.666666666666664,17.0,18.9984032,140.90765,121.90924679999999,63.990351066666655,51.278199288888885,18.9984032,53.5,1204.0,1150.5,548.62,436.92,53.5,3.0,17.0,14.0,12.0,6.0,3.0,2.0,6.0,4.0,3.6666666666666665,1.5555555555555554,2.0,57.0,203.0,146.0,121.66666666666667,54.22222222222223,57.0,1.13,3.98,2.85,2.563333333333333,0.9555555555555557,1.13,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,5.0,7.0,2.0,6.0,0.6666666666666666,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,3.6666666666666665,4.888888888888888,0.0,1.0,11.0,10.0,4.666666666666667,4.222222222222222,1.0,9.7075,35.675,25.967499999999998,23.723124999999996,9.34375,9.7075,0.0,2.202,2.202,1.3906666666666665,0.9271111111111111,0.0,0.0,0.0,0.0,0.0,0.0,15.0,194.0,179.0,93.0,67.33333333333333,15.0,3,0.5773502691896257,0.4807498567691361,0.4152436465385057,0.389976937586229,0.37204105801130144,2.0,3.0,0.0,1.0,0.3333333333333333,0.5,0.0,0.16666666666666666,True,0.868746537906099,0.18499270954927852,0.0,5.784468297403862,5.777548777886904,18.391619364046257,0.5660954797311121,129,4,True,16,1.584962500721156,9.509775004326936
9.0,62.0,53.0,29.0,22.0,9.0,23.0,93.0,70.0,68.0,30.0,23.0,18.9984032,150.36,131.36159680000003,67.1411344,55.47924373333334,18.9984032,53.5,1345.0,1291.5,595.62,499.58666666666664,53.5,3.0,17.0,14.0,12.0,6.0,3.0,2.0,6.0,4.0,3.6666666666666665,1.5555555555555554,2.0,57.0,198.0,141.0,120.0,52.0,57.0,1.17,3.98,2.81,2.5766666666666667,0.9377777777777778,1.17,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2.0,2.6666666666666665,0.0,6.0,8.0,2.0,7.0,0.6666666666666666,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2.6666666666666665,3.5555555555555554,0.0,1.0,8.0,7.0,3.6666666666666665,2.888888888888889,1.0,9.7075,33.23,23.522499999999997,22.908125,8.800416666666665,9.7075,0.0,2.202,2.202,1.3906666666666665,0.9271111111111111,0.0,0.0,0.0,0.0,0.0,0.0,15.0,166.0,151.0,83.66666666666667,54.88888888888889,15.0,3,0.5773502691896257,0.4807498567691361,0.4152436465385057,0.389976937586229,0.37204105801130144,2.0,3.0,0.0,2.0,0.2857142857142857,0.42857142857142855,0.0,0.2857142857142857,True,0.8611033295011811,0.18223768446000838,0.0,5.84236645154157,6.468957211566963,17.23469071699153,0.6040962821953779,129,4,True,16,1.584962500721156,9.509775004326936
9.0,58.0,49.0,27.666666666666668,20.222222222222225,9.0,15.0,93.0,78.0,65.33333333333333,33.55555555555556,15.0,18.9984032,140.116,121.11759680000002,63.726467733333344,50.926354844444454,18.9984032,53.5,1071.0,1017.5,504.2866666666667,377.80888888888893,53.5,3.0,17.0,14.0,12.0,6.0,3.0,2.0,6.0,4.0,3.6666666666666665,1.5555555555555554,2.0,57.0,204.0,147.0,122.0,54.666666666666664,57.0,1.12,3.98,2.86,2.56,0.96,1.12,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.0,2.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444444,0.0,1.0,1.0,0.3333333333333333,0.4444444444444444,0.0,4.0,7.0,3.0,5.666666666666667,1.111111111111111,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.6666666666666666,0.0,9.0,9.0,3.0,4.0,0.0,13.0,13.0,4.333333333333333,5.777777777777778,0.0,1.0,22.0,21.0,8.333333333333334,9.111111111111112,1.0,9.7075,37.24,27.532500000000002,24.244791666666668,9.691527777777777,9.7075,0.0,2.202,2.202,1.3906666666666665,0.9271111111111111,0.0,0.0,0.0,0.0,0.0,0.0,15.0,194.0,179.0,93.0,67.33333333333333,15.0,3,0.5773502691896257,0.4807498567691361,0.4152436465385057,0.389976937586229,0.37204105801130144,2.0,3.0,0.3333333333333333,0.3333333333333333,0.3529411764705882,0.5294117647058824,0.0588235294117647,0.0588235294117647,True,0.8706068713567087,0.18567555435699495,0.0,5.809091848604,5.782852224285527,18.298978651238812,0.568961404095465,129,4,True,16,1.584962500721156,9.509775004326936
9.0,57.0,48.0,27.333333333333332,19.777777777777775,9.0,13.0,93.0,80.0,64.66666666666667,34.44444444444444,13.0,18.9984032,138.90547,119.90706680000001,63.32295773333334,50.388341511111115,18.9984032,53.5,1193.0,1139.5,544.9533333333334,432.0311111111111,53.5,3.0,17.0,14.0,12.0,6.0,3.0,2.0,6.0,4.0,3.6666666666666665,1.5555555555555554,2.0,57.0,207.0,150.0,123.0,56.0,57.0,1.1,3.98,2.88,2.5533333333333332,0.9688888888888889,1.1,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.0,2.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,4.0,5.333333333333333,1.5555555555555556,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.6666666666666666,0.0,9.0,9.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,4.0,3.3333333333333335,1.0,9.7075,36.8975,27.19,24.130625,9.615416666666667,9.7075,0.0,2.202,2.202,1.3906666666666665,0.9271111111111111,0.0,0.0,0.0,0.0,0.0,0.0,15.0,194.0,179.0,93.0,67.33333333333333,15.0,3,0.5773502691896257,0.4807498567691361,0.4152436465385057,0.389976937586229,0.37204105801130144,2.0,3.0,0.3333333333333333,0.0,0.375,0.5625,0.0625,0.0,True,0.8742676704055721,0.18703390259446798,0.0,5.8147192133072885,5.527824850750575,19.021992938414538,0.6268488772603815,129,4,True,16,1.584962500721156,9.509775004326936
9.0,60.0,51.0,28.333333333333332,21.11111111111111,9.0,19.0,93.0,74.0,66.66666666666667,31.777777777777775,19.0,18.9984032,144.242,125.24359679999999,65.10180106666667,52.760132622222216,18.9984032,53.5,1294.0,1240.5,578.62,476.92,53.5,3.0,17.0,14.0,12.0,6.0,3.0,2.0,6.0,4.0,3.6666666666666665,1.5555555555555554,2.0,57.0,201.0,144.0,121.0,53.333333333333336,57.0,1.14,3.98,2.84,2.5666666666666664,0.9511111111111111,1.14,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.3333333333333333,1.7777777777777777,0.0,6.0,7.0,1.0,6.333333333333333,0.44444444444444436,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,3.3333333333333335,4.444444444444445,0.0,1.0,10.0,9.0,4.333333333333333,3.7777777777777772,1.0,9.7075,34.81,25.102500000000003,23.434791666666666,9.151527777777778,9.7075,0.0,2.202,2.202,1.3906666666666665,0.9271111111111111,0.0,0.0,0.0,0.0,0.0,0.0,15.0,194.0,179.0,93.0,67.33333333333333,15.0,3,0.5773502691896257,0.4807498567691361,0.4152436465385057,0.389976937586229,0.37204105801130144,2.0,3.0,0.0,1.3333333333333333,0.31578947368421056,0.4736842105263158,0.0,0.21052631578947367,True,0.8668661146057182,0.18430746424244804,0.0,5.804781201776875,6.023136673847408,17.948137321480356,0.5800831808023544,129,4,True,16,1.584962500721156,9.509775004326936
9.0,71.0,62.0,32.0,26.0,9.0,41.0,93.0,52.0,74.0,22.0,41.0,18.9984032,174.9668,155.9683968,75.34340106666667,66.41559928888888,18.9984032,53.5,1936.0,1882.5,792.62,762.2533333333334,53.5,3.0,17.0,14.0,12.0,6.0,3.0,2.0,6.0,4.0,3.6666666666666665,1.5555555555555554,2.0,57.0,187.0,130.0,116.33333333333333,47.11111111111111,57.0,1.27,3.98,2.71,2.61,0.9133333333333332,1.27,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.0,2.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444444,0.0,14.0,14.0,4.666666666666667,6.222222222222222,0.0,6.0,17.0,11.0,10.0,4.666666666666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.6666666666666666,0.0,9.0,9.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,4.0,3.3333333333333335,1.0,9.7075,28.865,19.1575,21.453125,7.8304166666666655,9.7075,0.0,2.202,2.202,1.3906666666666665,0.9271111111111111,0.0,0.0022471,0.0022471,0.0007490333333333333,0.0009987111111111112,0.0,15.0,194.0,179.0,93.0,67.33333333333333,15.0,3,0.5773502691896257,0.4807498567691361,0.4152436465385057,0.389976937586229,0.37204105801130144,2.0,3.0,0.3333333333333333,4.666666666666667,0.2,0.3,0.03333333333333333,0.4666666666666667,True,0.840550018252867,0.17519777485357357,0.0,5.772748647909642,6.868318139790329,18.21563433911241,0.4970398135013152,166,3,True,12,1.9182958340544896,11.509775004326936
9.0,70.0,61.0,31.666666666666668,25.555555555555557,9.0,39.0,93.0,54.0,73.33333333333333,22.88888888888889,39.0,18.9984032,173.054,154.0555968,74.70580106666667,65.56546595555555,18.9984032,53.5,1092.0,1038.5,511.2866666666667,387.14222222222224,53.5,3.0,17.0,14.0,12.0,6.0,3.0,2.0,6.0,4.0,3.6666666666666665,1.5555555555555554,2.0,57.0,187.0,130.0,116.33333333333333,47.11111111111111,57.0,1.26,3.98,2.7199999999999998,2.606666666666667,0.9155555555555557,1.26,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,4.666666666666667,6.222222222222222,0.0,6.0,16.0,10.0,9.666666666666666,4.222222222222222,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.6666666666666666,0.0,9.7075,34.12,24.412499999999998,23.204791666666665,8.998194444444444,9.7075,0.0,2.202,2.202,1.3906666666666665,0.9271111111111111,0.0,0.0,0.0,0.0,0.0,0.0,15.0,225.0,210.0,103.33333333333333,81.1111111111111,15.0,3,0.5773502691896257,0.4807498567691361,0.4152436465385057,0.389976937586229,0.37204105801130144,2.0,3.0,0.0,4.666666666666667,0.20689655172413796,0.3103448275862069,0.0,0.48275862068965525,True,0.8742676704055721,0.18703390259446798,0.0,6.029267475923354,6.717157039473423,18.466763756585916,0.4902805718458189,194,2,True,24,2.2516291673878226,27.019550008653873
9.0,39.0,30.0,21.333333333333332,11.777777777777777,9.0,12.0,93.0,81.0,64.33333333333333,34.88888888888889,12.0,18.9984032,88.90585,69.9074468,46.656417733333335,28.166288177777783,18.9984032,53.5,1799.0,1745.5,746.9533333333334,701.3644444444444,53.5,3.0,17.0,14.0,12.0,6.0,3.0,2.0,5.0,3.0,3.3333333333333335,1.1111111111111112,2.0,57.0,190.0,133.0,117.33333333333333,48.444444444444436,57.0,1.22,3.98,2.76,2.5933333333333333,0.9244444444444445,1.22,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.0,2.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,4.0,5.333333333333333,1.5555555555555556,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.6666666666666666,0.0,9.0,9.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,4.0,3.3333333333333335,1.0,9.7075,32.365,22.657500000000002,22.619791666666668,8.608194444444445,9.7075,0.0,2.202,2.202,1.3906666666666665,0.9271111111111111,0.0,0.0,0.0,0.0,0.0,0.0,15.0,194.0,179.0,93.0,67.33333333333333,15.0,3,0.5773502691896257,0.4807498567691361,0.4152436465385057,0.389976937586229,0.37204105801130144,2.0,3.0,0.3333333333333333,0.0,0.375,0.5625,0.0625,0.0,True,0.8510880369988522,0.17874347349038144,0.0,5.955155149134199,3.9498825205099624,19.61445791356074,0.49523695876315105,194,2,True,24,2.2516291673878226,27.019550008653873
9.0,22.0,13.0,15.666666666666666,4.444444444444445,9.0,43.0,93.0,50.0,74.66666666666667,21.11111111111111,43.0,18.9984032,47.867,28.8685968,32.97680106666667,9.926799288888889,18.9984032,53.5,1941.0,1887.5,794.2866666666666,764.4755555555555,53.5,4.0,17.0,13.0,12.333333333333334,5.555555555555555,4.0,2.0,4.0,2.0,3.0,0.6666666666666666,2.0,57.0,160.0,103.0,107.33333333333333,35.111111111111114,57.0,1.54,3.98,2.44,2.6999999999999997,0.8533333333333332,1.54,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.0,2.0,0.0,0.0,2.0,2.0,0.6666666666666666,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,3.0,5.666666666666667,1.1111111111111112,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.6666666666666666,0.0,8.0,8.0,2.6666666666666665,3.5555555555555554,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,3.6666666666666665,2.888888888888889,1.0,9.7075,25.786875,16.079375,17.394791666666666,5.594722222222221,9.7075,0.0,2.202,2.202,1.3906666666666667,0.927111111111111,0.0,2.25333333333e-05,2.25333333333e-05,7.5111111111e-06,1.0014814814800002e-05,0.0,15.0,194.0,179.0,93.0,67.33333333333333,15.0,3,0.5773502691896257,0.4807498567691361,0.4152436465385057,0.389976937586229,0.37204105801130144,2.0,3.0,0.6666666666666666,0.0,0.3529411764705882,0.5294117647058824,0.1176470588235294,0.0,False,0.7742664595807831,0.15539620686611455,0.3333333333333333,6.068991142027464,3.651186669858413,14.997662812273084,0.36019899689650936,62,5,True,8,3.169925001442312,114.11730005192324
8.0,16.0,8.0,10.0,2.0,8.0,2.0,93.0,91.0,59.44444444444444,38.2962962962963,87.0,15.9994,32.065,16.065599999999996,20.447812337777776,4.276235219753087,15.9994,53.5,388.36,334.86,197.07444444444445,158.3716049382716,54.8,1.0,17.0,16.0,11.11111111111111,6.7407407407407405,16.0,2.0,3.0,1.0,2.4444444444444446,0.4938271604938272,2.0,57.0,166.0,109.0,102.66666666666667,42.74074074074074,66.0,0.93,3.98,3.05,2.5677777777777777,1.0918518518518516,3.44,1.0,1.0,1.6666666666666667,0.4444444444444444,2.0,0.0,5.0,5.0,2.7777777777777777,1.8518518518518519,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,4.444444444444445,2.296296296296296,6.0,1.0,1.0,0.3333333333333333,0.4444444444444444,0.0,0.0,2.0,2.0,1.2222222222222223,0.8641975308641975,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.5555555555555556,0.49382716049382713,2.0,9.105,29.2433333333,20.1383333333,17.73826388887778,9.45862654319753,9.105,0.0,2.202,2.202,0.46355555555555555,0.7210864197530865,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,91.11111111111111,91.92592592592592,12.0,4,0.5773502691896257,0.5034060995648325,0.46392717764975816,0.4524783297592433,0.44688609733951634,1.6666666666666667,2.7777777777777777,0.0,0.0,0.375,0.625,0.0,0.0,True,0.9022776515068313,0.1857747146896189,0.0,5.526300918372268,2.5765003348167803,13.178492857925027,0.6881462767503773,11,6,True,4,5.347480094756061,577.5278502336546
