structure_id,source_file,source_path,formula,bg_type,bg_eV,bg_std_eV,ehull,screen_pass
MnNbS2Cl,MnNbS2Cl.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MnNbS2Cl.cif,MnNbS2Cl,Indirect,0.3614,0.2625,Stable,No
MnNbS2F,MnNbS2F.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MnNbS2F.cif,MnNbS2F,Indirect,0.0609,0.0632,Unstable,No
MnNbS2I,MnNbS2I.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MnNbS2I.cif,MnNbS2I,Indirect,0.0516,0.0389,Stable,No
MnNbSe2Br,MnNbSe2Br.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MnNbSe2Br.cif,MnNbSe2Br,Indirect,0.2661,0.1939,Stable,No
MnNbSe2Cl,MnNbSe2Cl.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MnNbSe2Cl.cif,MnNbSe2Cl,Indirect,0.3255,0.2609,Stable,No
MnNbSe2F,MnNbSe2F.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MnNbSe2F.cif,MnNbSe2F,Indirect,0.051,0.0527,Unstable,No
MnNbSe2I,MnNbSe2I.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MnNbSe2I.cif,MnNbSe2I,Indirect,0.1264,0.1348,Stable,No
MnNbTe2Br,MnNbTe2Br.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MnNbTe2Br.cif,MnNbTe2Br,Indirect,0.0224,0.0518,Stable,No
MnNbTe2Cl,MnNbTe2Cl.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MnNbTe2Cl.cif,MnNbTe2Cl,Indirect,0.2935,0.3711,Stable,No
MnNbTe2F,MnNbTe2F.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MnNbTe2F.cif,MnNbTe2F,Indirect,0.0488,0.0475,Unstable,No
MnNbTe2I,MnNbTe2I.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MnNbTe2I.cif,MnNbTe2I,Indirect,0.1056,0.0901,Stable,No
MnRhS2Br,MnRhS2Br.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MnRhS2Br.cif,MnRhS2Br,Indirect,0.1339,0.1518,Stable,No
MnRhS2Cl,MnRhS2Cl.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MnRhS2Cl.cif,MnRhS2Cl,Direct,0.3131,0.3327,Stable,No
MnRhS2F,MnRhS2F.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MnRhS2F.cif,MnRhS2F,Indirect,0.2467,0.442,Stable,No
MnRhS2I,MnRhS2I.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MnRhS2I.cif,MnRhS2I,Indirect,0.0774,0.0666,Unstable,No
MnRhSe2Br,MnRhSe2Br.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MnRhSe2Br.cif,MnRhSe2Br,Indirect,0.3457,0.252,Stable,No
MnRhSe2Cl,MnRhSe2Cl.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MnRhSe2Cl.cif,MnRhSe2Cl,Indirect,0.2761,0.2438,Stable,No
MnRhSe2F,MnRhSe2F.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MnRhSe2F.cif,MnRhSe2F,Indirect,0.3749,0.2468,Stable,No
MnRhSe2I,MnRhSe2I.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MnRhSe2I.cif,MnRhSe2I,Indirect,0.1262,0.1055,Stable,No
MnRuS2Br,MnRuS2Br.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MnRuS2Br.cif,MnRuS2Br,Indirect,-0.0028,0.0473,Stable,No
MnRuS2Cl,MnRuS2Cl.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MnRuS2Cl.cif,MnRuS2Cl,Indirect,0.0387,0.1053,Stable,No
MnRuS2F,MnRuS2F.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MnRuS2F.cif,MnRuS2F,Indirect,0.0079,0.0267,Unstable,No
MnRuS2I,MnRuS2I.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MnRuS2I.cif,MnRuS2I,Indirect,0.0274,0.0397,Unstable,No
MnRuSe2Br,MnRuSe2Br.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MnRuSe2Br.cif,MnRuSe2Br,Indirect,0.0163,0.0462,Stable,No
MnRuSe2Cl,MnRuSe2Cl.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MnRuSe2Cl.cif,MnRuSe2Cl,Indirect,0.008,0.0317,Stable,No
MnRuSe2F,MnRuSe2F.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MnRuSe2F.cif,MnRuSe2F,Indirect,0.1113,0.1455,Unstable,No
MnRuSe2I,MnRuSe2I.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MnRuSe2I.cif,MnRuSe2I,Indirect,0.0339,0.061,Stable,No
MnSbS2F,MnSbS2F.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MnSbS2F.cif,MnSbS2F,Indirect,0.096,0.0604,Unstable,No
MnSbS2I,MnSbS2I.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MnSbS2I.cif,MnSbS2I,Indirect,0.228,0.1829,Unstable,No
MnSbSe2Cl,MnSbSe2Cl.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MnSbSe2Cl.cif,MnSbSe2Cl,Indirect,0.0615,0.0524,Unstable,No
MnSbSe2F,MnSbSe2F.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MnSbSe2F.cif,MnSbSe2F,Indirect,0.0591,0.0703,Unstable,No
MnSbTe2Br,MnSbTe2Br.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MnSbTe2Br.cif,MnSbTe2Br,Indirect,0.0385,0.0161,Unstable,No
MnSbTe2Cl,MnSbTe2Cl.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MnSbTe2Cl.cif,MnSbTe2Cl,Indirect,0.0362,0.0362,Unstable,No
MnSbTe2F,MnSbTe2F.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MnSbTe2F.cif,MnSbTe2F,Indirect,0.1063,0.065,Unstable,No
MnSbTe2I,MnSbTe2I.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MnSbTe2I.cif,MnSbTe2I,Indirect,0.0469,0.0328,Unstable,No
MnTe2MoBr,MnTe2MoBr.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MnTe2MoBr.cif,MnTe2MoBr,Indirect,0.0743,0.0359,Unstable,No
MnTe2MoCl,MnTe2MoCl.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MnTe2MoCl.cif,MnTe2MoCl,Indirect,0.0393,0.0541,Unstable,No
MnTe2MoF,MnTe2MoF.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MnTe2MoF.cif,MnTe2MoF,Indirect,0.0933,0.1121,Unstable,No
MnTe2MoI,MnTe2MoI.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MnTe2MoI.cif,MnTe2MoI,Indirect,0.0659,0.0886,Stable,No
MnTe2RhBr,MnTe2RhBr.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MnTe2RhBr.cif,MnTe2RhBr,Indirect,0.4528,0.3296,Stable,No
MnTe2RhCl,MnTe2RhCl.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MnTe2RhCl.cif,MnTe2RhCl,Indirect,0.2914,0.2723,Stable,No
MnTe2RhF,MnTe2RhF.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MnTe2RhF.cif,MnTe2RhF,Indirect,0.4369,0.1213,Stable,No
MnTe2RhI,MnTe2RhI.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MnTe2RhI.cif,MnTe2RhI,Indirect,0.21,0.107,Stable,No
MnTe2RuBr,MnTe2RuBr.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MnTe2RuBr.cif,MnTe2RuBr,Indirect,0.1238,0.1632,Unstable,No
MnTe2RuCl,MnTe2RuCl.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MnTe2RuCl.cif,MnTe2RuCl,Indirect,0.0616,0.058,Unstable,No
MnTe2RuF,MnTe2RuF.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MnTe2RuF.cif,MnTe2RuF,Indirect,0.1984,0.2289,Stable,No
MnTe2RuI,MnTe2RuI.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MnTe2RuI.cif,MnTe2RuI,Indirect,0.064,0.064,Stable,No
MnTe2WBr,MnTe2WBr.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MnTe2WBr.cif,MnTe2WBr,Indirect,0.0759,0.1414,Stable,No
MnTe2WCl,MnTe2WCl.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MnTe2WCl.cif,MnTe2WCl,Indirect,0.1033,0.1948,Unstable,No
MnTe2WF,MnTe2WF.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MnTe2WF.cif,MnTe2WF,Indirect,0.1201,0.145,Unstable,No
MnTe2WI,MnTe2WI.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MnTe2WI.cif,MnTe2WI,Indirect,0.0718,0.073,Stable,No
MnTeAuBr,MnTeAuBr.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MnTeAuBr.cif,MnTeAuBr,Indirect,0.1403,0.1769,Unstable,No
MnTeAuCl,MnTeAuCl.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MnTeAuCl.cif,MnTeAuCl,Direct,0.3384,0.2481,Stable,No
MnTeAuF,MnTeAuF.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MnTeAuF.cif,MnTeAuF,Direct,0.0593,0.1044,Unstable,No
MnTeAuI,MnTeAuI.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MnTeAuI.cif,MnTeAuI,Indirect,-0.0104,0.0249,Unstable,No
MnVS2Br,MnVS2Br.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MnVS2Br.cif,MnVS2Br,Indirect,0.0323,0.0515,Unstable,No
MnVS2Cl,MnVS2Cl.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MnVS2Cl.cif,MnVS2Cl,Indirect,0.2486,0.2919,Stable,No
MnVS2F,MnVS2F.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MnVS2F.cif,MnVS2F,Indirect,0.0389,0.0442,Unstable,No
MnVS2I,MnVS2I.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MnVS2I.cif,MnVS2I,Indirect,0.0317,0.0759,Unstable,No
MnVSe2Br,MnVSe2Br.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MnVSe2Br.cif,MnVSe2Br,Indirect,0.0493,0.0598,Stable,No
MnVSe2Cl,MnVSe2Cl.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MnVSe2Cl.cif,MnVSe2Cl,Indirect,0.0991,0.0867,Stable,No
MnVSe2F,MnVSe2F.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MnVSe2F.cif,MnVSe2F,Indirect,0.1303,0.1515,Unstable,No
MnVSe2I,MnVSe2I.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MnVSe2I.cif,MnVSe2I,Indirect,0.0997,0.0814,Stable,No
MnVTe2Br,MnVTe2Br.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MnVTe2Br.cif,MnVTe2Br,Indirect,0.0262,0.0413,Stable,No
MnVTe2Cl,MnVTe2Cl.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MnVTe2Cl.cif,MnVTe2Cl,Indirect,0.0343,0.0307,Unstable,No
MnVTe2F,MnVTe2F.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MnVTe2F.cif,MnVTe2F,Indirect,0.2103,0.099,Unstable,No
MnVTe2I,MnVTe2I.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MnVTe2I.cif,MnVTe2I,Indirect,0.1706,0.1438,Stable,No
MnWS2Br,MnWS2Br.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MnWS2Br.cif,MnWS2Br,Indirect,0.032,0.0568,Stable,No
MnWS2Cl,MnWS2Cl.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MnWS2Cl.cif,MnWS2Cl,Indirect,0.1456,0.1854,Unstable,No
MnWS2F,MnWS2F.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MnWS2F.cif,MnWS2F,Indirect,0.0199,0.0266,Unstable,No
MnWS2I,MnWS2I.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MnWS2I.cif,MnWS2I,Direct,0.2263,0.2634,Stable,No
MnWSe2Br,MnWSe2Br.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MnWSe2Br.cif,MnWSe2Br,Indirect,0.1066,0.1481,Stable,No
MnWSe2Cl,MnWSe2Cl.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MnWSe2Cl.cif,MnWSe2Cl,Indirect,0.2229,0.338,Stable,No
MnWSe2F,MnWSe2F.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MnWSe2F.cif,MnWSe2F,Indirect,0.0637,0.088,Unstable,No
MnWSe2I,MnWSe2I.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MnWSe2I.cif,MnWSe2I,Indirect,0.1357,0.0778,Stable,No
Mo2AuS3Br,Mo2AuS3Br.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Mo2AuS3Br.cif,Mo2AuS3Br,Direct,0.6781,0.2983,Stable,Yes
Mo2AuS3Cl,Mo2AuS3Cl.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Mo2AuS3Cl.cif,Mo2AuS3Cl,Indirect,0.5914,0.25,Stable,No
Mo2AuS3F,Mo2AuS3F.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Mo2AuS3F.cif,Mo2AuS3F,Indirect,0.1525,0.1772,Unstable,No
Mo2AuS3I,Mo2AuS3I.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Mo2AuS3I.cif,Mo2AuS3I,Direct,0.6383,0.2228,Stable,Yes
Mo2AuSe3Br,Mo2AuSe3Br.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Mo2AuSe3Br.cif,Mo2AuSe3Br,Indirect,0.3823,0.0994,Stable,No
Mo2AuSe3Cl,Mo2AuSe3Cl.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Mo2AuSe3Cl.cif,Mo2AuSe3Cl,Indirect,0.245,0.1552,Stable,No
Mo2AuSe3F,Mo2AuSe3F.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Mo2AuSe3F.cif,Mo2AuSe3F,Indirect,0.3989,0.2398,Stable,No
Mo2AuSe3I,Mo2AuSe3I.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Mo2AuSe3I.cif,Mo2AuSe3I,Indirect,0.3413,0.1847,Stable,No
MoAuSBr2,MoAuSBr2.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MoAuSBr2.cif,MoAuSBr2,Indirect,0.4393,0.3214,Unstable,No
MoAuSCl2,MoAuSCl2.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MoAuSCl2.cif,MoAuSCl2,Indirect,0.2566,0.1106,Unstable,No
MoAuSF2,MoAuSF2.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MoAuSF2.cif,MoAuSF2,Indirect,0.3029,0.132,Unstable,No
MoAuSI2,MoAuSI2.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MoAuSI2.cif,MoAuSI2,Indirect,0.4046,0.2105,Unstable,No
MoAuSeBr2,MoAuSeBr2.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MoAuSeBr2.cif,MoAuSeBr2,Indirect,0.077,0.1118,Stable,No
MoAuSeCl2,MoAuSeCl2.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MoAuSeCl2.cif,MoAuSeCl2,Indirect,0.144,0.1416,Stable,No
MoAuSeF2,MoAuSeF2.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MoAuSeF2.cif,MoAuSeF2,Indirect,0.005,0.0119,Stable,No
MoAuSeI2,MoAuSeI2.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MoAuSeI2.cif,MoAuSeI2,Indirect,0.6573,0.2864,Stable,No
MoPd2S2Br3,MoPd2S2Br3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MoPd2S2Br3.cif,MoPd2S2Br3,Indirect,-0.0046,0.0478,Unstable,No
MoPd2S2Cl3,MoPd2S2Cl3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MoPd2S2Cl3.cif,MoPd2S2Cl3,Indirect,0.033,0.0328,Unstable,No
MoPd2S2F3,MoPd2S2F3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MoPd2S2F3.cif,MoPd2S2F3,Indirect,0.437,0.3653,Unstable,No
MoPd2S2I3,MoPd2S2I3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MoPd2S2I3.cif,MoPd2S2I3,Indirect,0.0016,0.044,Unstable,No
MoPd2Se2Br3,MoPd2Se2Br3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MoPd2Se2Br3.cif,MoPd2Se2Br3,Indirect,0.0329,0.0552,Unstable,No
MoPd2Se2Cl3,MoPd2Se2Cl3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MoPd2Se2Cl3.cif,MoPd2Se2Cl3,Indirect,0.0471,0.0704,Unstable,No
MoPd2Se2F3,MoPd2Se2F3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MoPd2Se2F3.cif,MoPd2Se2F3,Indirect,0.1934,0.1527,Unstable,No
MoPd2Se2I3,MoPd2Se2I3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MoPd2Se2I3.cif,MoPd2Se2I3,Indirect,0.0318,0.0776,Unstable,No
MoPdS2Br,MoPdS2Br.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MoPdS2Br.cif,MoPdS2Br,Indirect,0.3983,0.3301,Stable,No
MoPdS2Cl,MoPdS2Cl.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MoPdS2Cl.cif,MoPdS2Cl,Indirect,0.4294,0.4484,Stable,No
MoPdS2F,MoPdS2F.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MoPdS2F.cif,MoPdS2F,Indirect,0.0322,0.0533,Unstable,No
MoPdS2I,MoPdS2I.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MoPdS2I.cif,MoPdS2I,Indirect,0.1944,0.2582,Stable,No
MoPdSe2Br,MoPdSe2Br.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MoPdSe2Br.cif,MoPdSe2Br,Indirect,0.0211,0.044,Stable,No
MoPdSe2Cl,MoPdSe2Cl.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MoPdSe2Cl.cif,MoPdSe2Cl,Indirect,0.1223,0.0673,Stable,No
MoPdSe2F,MoPdSe2F.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MoPdSe2F.cif,MoPdSe2F,Indirect,0.0397,0.0445,Unstable,No
MoPdSe2I,MoPdSe2I.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MoPdSe2I.cif,MoPdSe2I,Indirect,0.0983,0.1688,Stable,No
MoPt2S2Br3,MoPt2S2Br3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MoPt2S2Br3.cif,MoPt2S2Br3,Indirect,0.0478,0.0818,Unstable,No
MoPt2S2Cl3,MoPt2S2Cl3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MoPt2S2Cl3.cif,MoPt2S2Cl3,Indirect,0.0504,0.0455,Unstable,No
MoPt2S2F3,MoPt2S2F3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MoPt2S2F3.cif,MoPt2S2F3,Indirect,0.1254,0.1031,Unstable,No
MoPt2S2I3,MoPt2S2I3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MoPt2S2I3.cif,MoPt2S2I3,Indirect,0.0398,0.0609,Unstable,No
MoPt2Se2Br3,MoPt2Se2Br3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MoPt2Se2Br3.cif,MoPt2Se2Br3,Indirect,0.0331,0.0349,Unstable,No
MoPt2Se2Cl3,MoPt2Se2Cl3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MoPt2Se2Cl3.cif,MoPt2Se2Cl3,Indirect,0.0391,0.041,Unstable,No
MoPt2Se2F3,MoPt2Se2F3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MoPt2Se2F3.cif,MoPt2Se2F3,Indirect,0.2744,0.3437,Unstable,No
MoPt2Se2I3,MoPt2Se2I3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MoPt2Se2I3.cif,MoPt2Se2I3,Indirect,0.0261,0.0694,Unstable,No
MoPtS2Br,MoPtS2Br.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MoPtS2Br.cif,MoPtS2Br,Indirect,0.2464,0.286,Stable,No
MoPtS2Cl,MoPtS2Cl.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MoPtS2Cl.cif,MoPtS2Cl,Indirect,0.1173,0.0814,Unstable,No
MoPtS2F,MoPtS2F.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/MoPtS2F.cif,MoPtS2F,Indirect,0.1374,0.1856,Unstable,No
