formula,bg_type,bg_eV,bg_std_eV,ehull,screen_pass,source,structure_type,source_dir,source_file,dest_file,cif_path,bg_eV_raw,bg_eV_used,gap_type_used,ehull_numeric_used,screen_pass_bool
AgPtSeCl,Direct,0.0548,0.0321,Stable,No,dual_backbone_inorg,TrainTemplate_A1B1_Ch1_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/AgPtSeCl.cif,PROJECT_ROOT/Data/predict_final_main6/AgPtSeCl.cif,PROJECT_ROOT/Data/predict_final_main6/AgPtSeCl.cif,0.0548,0.0548,Direct,0.0,False
AgPtSeF,Indirect,0.1062,0.0778,Stable,No,dual_backbone_inorg,TrainTemplate_A1B1_Ch1_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/AgPtSeF.cif,PROJECT_ROOT/Data/predict_final_main6/AgPtSeF.cif,PROJECT_ROOT/Data/predict_final_main6/AgPtSeF.cif,0.1062,0.1062,Indirect,0.0,False
AgPtSeI,Direct,0.1827,0.1768,Unstable,No,dual_backbone_inorg,TrainTemplate_A1B1_Ch1_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/AgPtSeI.cif,PROJECT_ROOT/Data/predict_final_main6/AgPtSeI.cif,PROJECT_ROOT/Data/predict_final_main6/AgPtSeI.cif,0.1827,0.1827,Direct,0.2,False
AgRh2S3Br,Indirect,0.6989,0.2878,Stable,No,dual_backbone_inorg,TrainTemplate_A1C2_Ch3_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/AgRh2S3Br.cif,PROJECT_ROOT/Data/predict_final_main6/AgRh2S3Br.cif,PROJECT_ROOT/Data/predict_final_main6/AgRh2S3Br.cif,0.6989,0.6989,Indirect,0.0,False
AgRh2S3Cl,Indirect,0.6662,0.3733,Stable,No,dual_backbone_inorg,TrainTemplate_A1C2_Ch3_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/AgRh2S3Cl.cif,PROJECT_ROOT/Data/predict_final_main6/AgRh2S3Cl.cif,PROJECT_ROOT/Data/predict_final_main6/AgRh2S3Cl.cif,0.6662,0.6662,Indirect,0.0,False
AgRh2S3F,Indirect,0.5979,0.4113,Stable,No,dual_backbone_inorg,TrainTemplate_A1C2_Ch3_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/AgRh2S3F.cif,PROJECT_ROOT/Data/predict_final_main6/AgRh2S3F.cif,PROJECT_ROOT/Data/predict_final_main6/AgRh2S3F.cif,0.5979,0.5979,Indirect,0.0,False
AgRh2S3I,Indirect,0.8811,0.1259,Stable,No,dual_backbone_inorg,TrainTemplate_A1C2_Ch3_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/AgRh2S3I.cif,PROJECT_ROOT/Data/predict_final_main6/AgRh2S3I.cif,PROJECT_ROOT/Data/predict_final_main6/AgRh2S3I.cif,0.8811,0.8811,Indirect,0.0,False
AgRh2Se3Br,Direct,0.3467,0.0947,Stable,No,dual_backbone_inorg,TrainTemplate_A1C2_Ch3_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/AgRh2Se3Br.cif,PROJECT_ROOT/Data/predict_final_main6/AgRh2Se3Br.cif,PROJECT_ROOT/Data/predict_final_main6/AgRh2Se3Br.cif,0.3467,0.3467,Direct,0.0,False
AgRh2Se3Cl,Direct,0.3204,0.1101,Stable,No,dual_backbone_inorg,TrainTemplate_A1C2_Ch3_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/AgRh2Se3Cl.cif,PROJECT_ROOT/Data/predict_final_main6/AgRh2Se3Cl.cif,PROJECT_ROOT/Data/predict_final_main6/AgRh2Se3Cl.cif,0.3204,0.3204,Direct,0.0,False
AgRh2Se3F,Direct,0.3508,0.2736,Stable,No,dual_backbone_inorg,TrainTemplate_A1C2_Ch3_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/AgRh2Se3F.cif,PROJECT_ROOT/Data/predict_final_main6/AgRh2Se3F.cif,PROJECT_ROOT/Data/predict_final_main6/AgRh2Se3F.cif,0.3508,0.3508,Direct,0.0,False
AgRh2Se3I,Direct,0.3967,0.1194,Stable,No,dual_backbone_inorg,TrainTemplate_A1C2_Ch3_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/AgRh2Se3I.cif,PROJECT_ROOT/Data/predict_final_main6/AgRh2Se3I.cif,PROJECT_ROOT/Data/predict_final_main6/AgRh2Se3I.cif,0.3967,0.3967,Direct,0.0,False
AgRhSBr2,Indirect,0.0847,0.0494,Unstable,No,dual_backbone_inorg,Type1_A_C_Ch_X2,PROJECT_ROOT/Data/predict_new_relaxed,PROJECT_ROOT/Data/predict_new_relaxed/AgRhSBr2.cif,PROJECT_ROOT/Data/predict_final_main6/AgRhSBr2.cif,PROJECT_ROOT/Data/predict_final_main6/AgRhSBr2.cif,0.0847,0.0847,Indirect,0.2,False
AgRhSCl2,Indirect,0.1933,0.1672,Unstable,No,dual_backbone_inorg,Type1_A_C_Ch_X2,PROJECT_ROOT/Data/predict_new_relaxed,PROJECT_ROOT/Data/predict_new_relaxed/AgRhSCl2.cif,PROJECT_ROOT/Data/predict_final_main6/AgRhSCl2.cif,PROJECT_ROOT/Data/predict_final_main6/AgRhSCl2.cif,0.1933,0.1933,Indirect,0.2,False
AgRhSF2,Indirect,0.4067,0.2068,Stable,No,dual_backbone_inorg,Type1_A_C_Ch_X2,PROJECT_ROOT/Data/predict_new_relaxed,PROJECT_ROOT/Data/predict_new_relaxed/AgRhSF2.cif,PROJECT_ROOT/Data/predict_final_main6/AgRhSF2.cif,PROJECT_ROOT/Data/predict_final_main6/AgRhSF2.cif,0.4067,0.4067,Indirect,0.0,False
AgRhSI2,Indirect,0.0642,0.0495,Unstable,No,dual_backbone_inorg,Type1_A_C_Ch_X2,PROJECT_ROOT/Data/predict_new_relaxed,PROJECT_ROOT/Data/predict_new_relaxed/AgRhSI2.cif,PROJECT_ROOT/Data/predict_final_main6/AgRhSI2.cif,PROJECT_ROOT/Data/predict_final_main6/AgRhSI2.cif,0.0642,0.0642,Indirect,0.2,False
AgRhSeBr2,Indirect,0.1077,0.1237,Unstable,No,dual_backbone_inorg,Type1_A_C_Ch_X2,PROJECT_ROOT/Data/predict_new_relaxed,PROJECT_ROOT/Data/predict_new_relaxed/AgRhSeBr2.cif,PROJECT_ROOT/Data/predict_final_main6/AgRhSeBr2.cif,PROJECT_ROOT/Data/predict_final_main6/AgRhSeBr2.cif,0.1077,0.1077,Indirect,0.2,False
AgRhSeCl2,Indirect,0.1387,0.1446,Unstable,No,dual_backbone_inorg,Type1_A_C_Ch_X2,PROJECT_ROOT/Data/predict_new_relaxed,PROJECT_ROOT/Data/predict_new_relaxed/AgRhSeCl2.cif,PROJECT_ROOT/Data/predict_final_main6/AgRhSeCl2.cif,PROJECT_ROOT/Data/predict_final_main6/AgRhSeCl2.cif,0.1387,0.1387,Indirect,0.2,False
AgRhSeF2,Direct,0.1743,0.1743,Unstable,No,dual_backbone_inorg,Type1_A_C_Ch_X2,PROJECT_ROOT/Data/predict_new_relaxed,PROJECT_ROOT/Data/predict_new_relaxed/AgRhSeF2.cif,PROJECT_ROOT/Data/predict_final_main6/AgRhSeF2.cif,PROJECT_ROOT/Data/predict_final_main6/AgRhSeF2.cif,0.1743,0.1743,Direct,0.2,False
AgRhSeI2,Indirect,0.2001,0.1018,Unstable,No,dual_backbone_inorg,Type1_A_C_Ch_X2,PROJECT_ROOT/Data/predict_new_relaxed,PROJECT_ROOT/Data/predict_new_relaxed/AgRhSeI2.cif,PROJECT_ROOT/Data/predict_final_main6/AgRhSeI2.cif,PROJECT_ROOT/Data/predict_final_main6/AgRhSeI2.cif,0.2001,0.2001,Indirect,0.2,False
AgRu2S3Br,Indirect,0.1947,0.1679,Stable,No,dual_backbone_inorg,TrainTemplate_A1C2_Ch3_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/AgRu2S3Br.cif,PROJECT_ROOT/Data/predict_final_main6/AgRu2S3Br.cif,PROJECT_ROOT/Data/predict_final_main6/AgRu2S3Br.cif,0.1947,0.1947,Indirect,0.0,False
AgRu2S3Cl,Indirect,0.3123,0.2729,Stable,No,dual_backbone_inorg,TrainTemplate_A1C2_Ch3_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/AgRu2S3Cl.cif,PROJECT_ROOT/Data/predict_final_main6/AgRu2S3Cl.cif,PROJECT_ROOT/Data/predict_final_main6/AgRu2S3Cl.cif,0.3123,0.3123,Indirect,0.0,False
AgRu2S3F,Indirect,0.0229,0.0562,Unstable,No,dual_backbone_inorg,TrainTemplate_A1C2_Ch3_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/AgRu2S3F.cif,PROJECT_ROOT/Data/predict_final_main6/AgRu2S3F.cif,PROJECT_ROOT/Data/predict_final_main6/AgRu2S3F.cif,0.0229,0.0229,Indirect,0.2,False
AgRu2S3I,Indirect,0.1808,0.1653,Stable,No,dual_backbone_inorg,TrainTemplate_A1C2_Ch3_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/AgRu2S3I.cif,PROJECT_ROOT/Data/predict_final_main6/AgRu2S3I.cif,PROJECT_ROOT/Data/predict_final_main6/AgRu2S3I.cif,0.1808,0.1808,Indirect,0.0,False
AgRu2Se3Br,Direct,0.1108,0.118,Stable,No,dual_backbone_inorg,TrainTemplate_A1C2_Ch3_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/AgRu2Se3Br.cif,PROJECT_ROOT/Data/predict_final_main6/AgRu2Se3Br.cif,PROJECT_ROOT/Data/predict_final_main6/AgRu2Se3Br.cif,0.1108,0.1108,Direct,0.0,False
AgRu2Se3Cl,Indirect,0.1605,0.1547,Stable,No,dual_backbone_inorg,TrainTemplate_A1C2_Ch3_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/AgRu2Se3Cl.cif,PROJECT_ROOT/Data/predict_final_main6/AgRu2Se3Cl.cif,PROJECT_ROOT/Data/predict_final_main6/AgRu2Se3Cl.cif,0.1605,0.1605,Indirect,0.0,False
AgRu2Se3F,Indirect,0.0575,0.0686,Stable,No,dual_backbone_inorg,TrainTemplate_A1C2_Ch3_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/AgRu2Se3F.cif,PROJECT_ROOT/Data/predict_final_main6/AgRu2Se3F.cif,PROJECT_ROOT/Data/predict_final_main6/AgRu2Se3F.cif,0.0575,0.0575,Indirect,0.0,False
AgRu2Se3I,Direct,0.1071,0.1604,Stable,No,dual_backbone_inorg,TrainTemplate_A1C2_Ch3_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/AgRu2Se3I.cif,PROJECT_ROOT/Data/predict_final_main6/AgRu2Se3I.cif,PROJECT_ROOT/Data/predict_final_main6/AgRu2Se3I.cif,0.1071,0.1071,Direct,0.0,False
AgRuSBr2,Indirect,0.0167,0.0225,Unstable,No,dual_backbone_inorg,Type1_A_C_Ch_X2,PROJECT_ROOT/Data/predict_new_relaxed,PROJECT_ROOT/Data/predict_new_relaxed/AgRuSBr2.cif,PROJECT_ROOT/Data/predict_final_main6/AgRuSBr2.cif,PROJECT_ROOT/Data/predict_final_main6/AgRuSBr2.cif,0.0167,0.0167,Indirect,0.2,False
AgRuSCl2,Indirect,0.009,0.0278,Unstable,No,dual_backbone_inorg,Type1_A_C_Ch_X2,PROJECT_ROOT/Data/predict_new_relaxed,PROJECT_ROOT/Data/predict_new_relaxed/AgRuSCl2.cif,PROJECT_ROOT/Data/predict_final_main6/AgRuSCl2.cif,PROJECT_ROOT/Data/predict_final_main6/AgRuSCl2.cif,0.009,0.009,Indirect,0.2,False
AgRuSF2,Indirect,0.0176,0.0521,Unstable,No,dual_backbone_inorg,Type1_A_C_Ch_X2,PROJECT_ROOT/Data/predict_new_relaxed,PROJECT_ROOT/Data/predict_new_relaxed/AgRuSF2.cif,PROJECT_ROOT/Data/predict_final_main6/AgRuSF2.cif,PROJECT_ROOT/Data/predict_final_main6/AgRuSF2.cif,0.0176,0.0176,Indirect,0.2,False
AgRuSI2,Indirect,0.0631,0.0706,Unstable,No,dual_backbone_inorg,Type1_A_C_Ch_X2,PROJECT_ROOT/Data/predict_new_relaxed,PROJECT_ROOT/Data/predict_new_relaxed/AgRuSI2.cif,PROJECT_ROOT/Data/predict_final_main6/AgRuSI2.cif,PROJECT_ROOT/Data/predict_final_main6/AgRuSI2.cif,0.0631,0.0631,Indirect,0.2,False
AgRuSeBr2,Indirect,-0.0095,0.0274,Unstable,No,dual_backbone_inorg,Type1_A_C_Ch_X2,PROJECT_ROOT/Data/predict_new_relaxed,PROJECT_ROOT/Data/predict_new_relaxed/AgRuSeBr2.cif,PROJECT_ROOT/Data/predict_final_main6/AgRuSeBr2.cif,PROJECT_ROOT/Data/predict_final_main6/AgRuSeBr2.cif,-0.0095,0.0,Metal,0.2,False
AgRuSeCl2,Indirect,0.0037,0.0312,Unstable,No,dual_backbone_inorg,Type1_A_C_Ch_X2,PROJECT_ROOT/Data/predict_new_relaxed,PROJECT_ROOT/Data/predict_new_relaxed/AgRuSeCl2.cif,PROJECT_ROOT/Data/predict_final_main6/AgRuSeCl2.cif,PROJECT_ROOT/Data/predict_final_main6/AgRuSeCl2.cif,0.0037,0.0037,Indirect,0.2,False
AgRuSeF2,Indirect,-0.0103,0.0288,Unstable,No,dual_backbone_inorg,Type1_A_C_Ch_X2,PROJECT_ROOT/Data/predict_new_relaxed,PROJECT_ROOT/Data/predict_new_relaxed/AgRuSeF2.cif,PROJECT_ROOT/Data/predict_final_main6/AgRuSeF2.cif,PROJECT_ROOT/Data/predict_final_main6/AgRuSeF2.cif,-0.0103,0.0,Metal,0.2,False
AgRuSeI2,Indirect,0.1806,0.129,Unstable,No,dual_backbone_inorg,Type1_A_C_Ch_X2,PROJECT_ROOT/Data/predict_new_relaxed,PROJECT_ROOT/Data/predict_new_relaxed/AgRuSeI2.cif,PROJECT_ROOT/Data/predict_final_main6/AgRuSeI2.cif,PROJECT_ROOT/Data/predict_final_main6/AgRuSeI2.cif,0.1806,0.1806,Indirect,0.2,False
AgSb2S3Br,Indirect,0.5731,0.3002,Stable,No,dual_backbone_inorg,TrainTemplate_A1C2_Ch3_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/AgSb2S3Br.cif,PROJECT_ROOT/Data/predict_final_main6/AgSb2S3Br.cif,PROJECT_ROOT/Data/predict_final_main6/AgSb2S3Br.cif,0.5731,0.5731,Indirect,0.0,False
AgSb2S3Cl,Indirect,0.5303,0.2712,Stable,No,dual_backbone_inorg,TrainTemplate_A1C2_Ch3_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/AgSb2S3Cl.cif,PROJECT_ROOT/Data/predict_final_main6/AgSb2S3Cl.cif,PROJECT_ROOT/Data/predict_final_main6/AgSb2S3Cl.cif,0.5303,0.5303,Indirect,0.0,False
AgSb2S3F,Indirect,0.6346,0.5514,Stable,No,dual_backbone_inorg,TrainTemplate_A1C2_Ch3_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/AgSb2S3F.cif,PROJECT_ROOT/Data/predict_final_main6/AgSb2S3F.cif,PROJECT_ROOT/Data/predict_final_main6/AgSb2S3F.cif,0.6346,0.6346,Indirect,0.0,False
AgSb2S3I,Indirect,0.6698,0.2997,Stable,No,dual_backbone_inorg,TrainTemplate_A1C2_Ch3_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/AgSb2S3I.cif,PROJECT_ROOT/Data/predict_final_main6/AgSb2S3I.cif,PROJECT_ROOT/Data/predict_final_main6/AgSb2S3I.cif,0.6698,0.6698,Indirect,0.0,False
AgSb2Se3Br,Indirect,0.3393,0.2212,Stable,No,dual_backbone_inorg,TrainTemplate_A1C2_Ch3_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/AgSb2Se3Br.cif,PROJECT_ROOT/Data/predict_final_main6/AgSb2Se3Br.cif,PROJECT_ROOT/Data/predict_final_main6/AgSb2Se3Br.cif,0.3393,0.3393,Indirect,0.0,False
AgSb2Se3Cl,Indirect,0.2993,0.145,Stable,No,dual_backbone_inorg,TrainTemplate_A1C2_Ch3_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/AgSb2Se3Cl.cif,PROJECT_ROOT/Data/predict_final_main6/AgSb2Se3Cl.cif,PROJECT_ROOT/Data/predict_final_main6/AgSb2Se3Cl.cif,0.2993,0.2993,Indirect,0.0,False
AgSb2Se3F,Indirect,0.8197,0.1592,Stable,No,dual_backbone_inorg,TrainTemplate_A1C2_Ch3_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/AgSb2Se3F.cif,PROJECT_ROOT/Data/predict_final_main6/AgSb2Se3F.cif,PROJECT_ROOT/Data/predict_final_main6/AgSb2Se3F.cif,0.8197,0.8197,Indirect,0.0,False
AgSb2Se3I,Indirect,0.4916,0.308,Stable,No,dual_backbone_inorg,TrainTemplate_A1C2_Ch3_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/AgSb2Se3I.cif,PROJECT_ROOT/Data/predict_final_main6/AgSb2Se3I.cif,PROJECT_ROOT/Data/predict_final_main6/AgSb2Se3I.cif,0.4916,0.4916,Indirect,0.0,False
AgSb2Te3Br,Indirect,0.0184,0.0369,Unstable,No,dual_backbone_inorg,TrainTemplate_A1C2_Ch3_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/AgSb2Te3Br.cif,PROJECT_ROOT/Data/predict_final_main6/AgSb2Te3Br.cif,PROJECT_ROOT/Data/predict_final_main6/AgSb2Te3Br.cif,0.0184,0.0184,Indirect,0.2,False
AgSb2Te3Cl,Indirect,0.0196,0.0367,Unstable,No,dual_backbone_inorg,TrainTemplate_A1C2_Ch3_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/AgSb2Te3Cl.cif,PROJECT_ROOT/Data/predict_final_main6/AgSb2Te3Cl.cif,PROJECT_ROOT/Data/predict_final_main6/AgSb2Te3Cl.cif,0.0196,0.0196,Indirect,0.2,False
AgSb2Te3F,Indirect,-0.0078,0.0354,Unstable,No,dual_backbone_inorg,TrainTemplate_A1C2_Ch3_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/AgSb2Te3F.cif,PROJECT_ROOT/Data/predict_final_main6/AgSb2Te3F.cif,PROJECT_ROOT/Data/predict_final_main6/AgSb2Te3F.cif,-0.0078,0.0,Metal,0.2,False
AgSb2Te3I,Indirect,0.375,0.3223,Unstable,No,dual_backbone_inorg,TrainTemplate_A1C2_Ch3_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/AgSb2Te3I.cif,PROJECT_ROOT/Data/predict_final_main6/AgSb2Te3I.cif,PROJECT_ROOT/Data/predict_final_main6/AgSb2Te3I.cif,0.375,0.375,Indirect,0.2,False
AgSbSBr2,Indirect,0.8305,0.2861,Stable,No,dual_backbone_inorg,Type1_A_C_Ch_X2,PROJECT_ROOT/Data/predict_final,PROJECT_ROOT/Data/predict_final/AgSbSBr2.cif,PROJECT_ROOT/Data/predict_final_main6/AgSbSBr2.cif,PROJECT_ROOT/Data/predict_final_main6/AgSbSBr2.cif,0.8305,0.8305,Indirect,0.0,False
AgSbSCl2,Direct,0.4874,0.2946,Stable,No,dual_backbone_inorg,Type1_A_C_Ch_X2,PROJECT_ROOT/Data/predict_final,PROJECT_ROOT/Data/predict_final/AgSbSCl2.cif,PROJECT_ROOT/Data/predict_final_main6/AgSbSCl2.cif,PROJECT_ROOT/Data/predict_final_main6/AgSbSCl2.cif,0.4874,0.4874,Direct,0.0,False
AgSbSF2,Indirect,0.3712,0.6409,Unstable,No,dual_backbone_inorg,Type1_A_C_Ch_X2,PROJECT_ROOT/Data/predict_new_relaxed,PROJECT_ROOT/Data/predict_new_relaxed/AgSbSF2.cif,PROJECT_ROOT/Data/predict_final_main6/AgSbSF2.cif,PROJECT_ROOT/Data/predict_final_main6/AgSbSF2.cif,0.3712,0.3712,Indirect,0.2,False
AgSbSI2,Direct,0.6599,0.1196,Stable,Yes,dual_backbone_inorg,Type1_A_C_Ch_X2,PROJECT_ROOT/Data/predict_final,PROJECT_ROOT/Data/predict_final/AgSbSI2.cif,PROJECT_ROOT/Data/predict_final_main6/AgSbSI2.cif,PROJECT_ROOT/Data/predict_final_main6/AgSbSI2.cif,0.6599,0.6599,Direct,0.0,True
AgSbSeBr2,Indirect,0.6464,0.2697,Stable,No,dual_backbone_inorg,Type1_A_C_Ch_X2,PROJECT_ROOT/Data/predict_final,PROJECT_ROOT/Data/predict_final/AgSbSeBr2.cif,PROJECT_ROOT/Data/predict_final_main6/AgSbSeBr2.cif,PROJECT_ROOT/Data/predict_final_main6/AgSbSeBr2.cif,0.6464,0.6464,Indirect,0.0,False
AgSbSeCl2,Direct,0.6525,0.32,Stable,Yes,dual_backbone_inorg,Type1_A_C_Ch_X2,PROJECT_ROOT/Data/predict_final,PROJECT_ROOT/Data/predict_final/AgSbSeCl2.cif,PROJECT_ROOT/Data/predict_final_main6/AgSbSeCl2.cif,PROJECT_ROOT/Data/predict_final_main6/AgSbSeCl2.cif,0.6525,0.6525,Direct,0.0,True
AgSbSeF2,Indirect,0.3372,0.6682,Unstable,No,dual_backbone_inorg,Type1_A_C_Ch_X2,PROJECT_ROOT/Data/predict_new_relaxed,PROJECT_ROOT/Data/predict_new_relaxed/AgSbSeF2.cif,PROJECT_ROOT/Data/predict_final_main6/AgSbSeF2.cif,PROJECT_ROOT/Data/predict_final_main6/AgSbSeF2.cif,0.3372,0.3372,Indirect,0.2,False
AgSbSeI2,Indirect,0.6128,0.2257,Stable,No,dual_backbone_inorg,Type1_A_C_Ch_X2,PROJECT_ROOT/Data/predict_final,PROJECT_ROOT/Data/predict_final/AgSbSeI2.cif,PROJECT_ROOT/Data/predict_final_main6/AgSbSeI2.cif,PROJECT_ROOT/Data/predict_final_main6/AgSbSeI2.cif,0.6128,0.6128,Indirect,0.0,False
AgSbTeBr2,Indirect,0.3096,0.1928,Stable,No,dual_backbone_inorg,Type1_A_C_Ch_X2,PROJECT_ROOT/Data/predict_final,PROJECT_ROOT/Data/predict_final/AgSbTeBr2.cif,PROJECT_ROOT/Data/predict_final_main6/AgSbTeBr2.cif,PROJECT_ROOT/Data/predict_final_main6/AgSbTeBr2.cif,0.3096,0.3096,Indirect,0.0,False
AgSbTeCl2,Indirect,0.5861,0.085,Stable,No,dual_backbone_inorg,Type1_A_C_Ch_X2,PROJECT_ROOT/Data/predict_final,PROJECT_ROOT/Data/predict_final/AgSbTeCl2.cif,PROJECT_ROOT/Data/predict_final_main6/AgSbTeCl2.cif,PROJECT_ROOT/Data/predict_final_main6/AgSbTeCl2.cif,0.5861,0.5861,Indirect,0.0,False
AgSbTeF2,Indirect,0.2825,0.4766,Unstable,No,dual_backbone_inorg,Type1_A_C_Ch_X2,PROJECT_ROOT/Data/predict_new_relaxed,PROJECT_ROOT/Data/predict_new_relaxed/AgSbTeF2.cif,PROJECT_ROOT/Data/predict_final_main6/AgSbTeF2.cif,PROJECT_ROOT/Data/predict_final_main6/AgSbTeF2.cif,0.2825,0.2825,Indirect,0.2,False
AgSbTeI2,Indirect,0.2439,0.1351,Stable,No,dual_backbone_inorg,Type1_A_C_Ch_X2,PROJECT_ROOT/Data/predict_final,PROJECT_ROOT/Data/predict_final/AgSbTeI2.cif,PROJECT_ROOT/Data/predict_final_main6/AgSbTeI2.cif,PROJECT_ROOT/Data/predict_final_main6/AgSbTeI2.cif,0.2439,0.2439,Indirect,0.0,False
AgSnSBr,Indirect,0.7805,0.384,Stable,No,dual_backbone_inorg,TrainTemplate_A1B1_Ch1_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/AgSnSBr.cif,PROJECT_ROOT/Data/predict_final_main6/AgSnSBr.cif,PROJECT_ROOT/Data/predict_final_main6/AgSnSBr.cif,0.7805,0.7805,Indirect,0.0,False
AgSnSCl,Direct,0.7417,0.4027,Stable,Yes,dual_backbone_inorg,TrainTemplate_A1B1_Ch1_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/AgSnSCl.cif,PROJECT_ROOT/Data/predict_final_main6/AgSnSCl.cif,PROJECT_ROOT/Data/predict_final_main6/AgSnSCl.cif,0.7417,0.7417,Direct,0.0,True
AgSnSF,Direct,0.4651,0.1663,Stable,No,dual_backbone_inorg,TrainTemplate_A1B1_Ch1_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/AgSnSF.cif,PROJECT_ROOT/Data/predict_final_main6/AgSnSF.cif,PROJECT_ROOT/Data/predict_final_main6/AgSnSF.cif,0.4651,0.4651,Direct,0.0,False
AgSnSI,Indirect,0.0128,0.0253,Unstable,No,dual_backbone_inorg,TrainTemplate_A1B1_Ch1_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/AgSnSI.cif,PROJECT_ROOT/Data/predict_final_main6/AgSnSI.cif,PROJECT_ROOT/Data/predict_final_main6/AgSnSI.cif,0.0128,0.0128,Indirect,0.2,False
AgSnSeBr,Direct,0.5536,0.4468,Stable,Yes,dual_backbone_inorg,TrainTemplate_A1B1_Ch1_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/AgSnSeBr.cif,PROJECT_ROOT/Data/predict_final_main6/AgSnSeBr.cif,PROJECT_ROOT/Data/predict_final_main6/AgSnSeBr.cif,0.5536,0.5536,Direct,0.0,True
